,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1270,1271,40,RL,23595,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,Gd,TA,PConc,1258,0,74,1332,GasA,TA,Y,SBrkr,1332,192,0,7.329093736246592,2,0,0,1,0,1,Gd,4,Typ,1,2,586,Y,268,0,0,0,0,0,0,4,2010,WD,Normal,12.468436909997665
1271,1272,20,RL,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,0,0,1489,1489,GasA,Gd,Y,SBrkr,1489,0,0,7.305860032684009,0,0,2,0,3,1,Gd,7,Typ,1,2,462,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,12.132156962580005
1272,1273,20,RL,13526,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,560,375,0,935,GasA,TA,Y,SBrkr,935,0,0,6.840546529288687,1,0,1,0,3,1,TA,5,Typ,0,1,288,Y,180,0,0,0,0,0,0,11,2006,WD,Normal,11.827736204810263
1273,1274,80,RL,11512,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,719,0,300,1019,GasA,Gd,Y,SBrkr,1357,0,0,7.213031659834869,1,0,1,0,2,1,Ex,5,Typ,1,1,312,Y,0,0,0,0,163,0,0,5,2008,WD,Normal,12.083905011555967
1274,1275,50,RL,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,661,661,GasA,Ex,Y,SBrkr,661,589,0,7.1308988302963465,0,0,2,0,3,1,TA,8,Typ,1,2,552,Y,242,0,81,0,0,0,0,11,2007,WD,Normal,11.842229212112828
1275,1276,90,RL,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,TA,TA,CBlock,220,0,708,928,GasA,Gd,Y,FuseA,928,992,0,7.560080465021827,0,0,2,0,4,2,TA,10,Typ,0,2,400,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,11.827736204810263
1276,1277,60,RL,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,593,0,130,723,GasA,TA,Y,SBrkr,735,660,0,7.240649694255466,0,1,1,1,3,1,TA,6,Typ,1,2,497,Y,294,116,0,0,0,0,0,12,2009,WD,Normal,11.99535161421452
1277,1278,80,RL,17871,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,528,0,1152,1680,GasA,Fa,Y,SBrkr,1724,0,0,7.452402451223638,1,0,1,1,3,1,TA,7,Typ,1,2,480,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,12.195517131590657
1278,1279,60,RL,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,804,0,324,1128,GasA,Ex,Y,SBrkr,1128,903,0,7.616283561580385,1,0,2,1,3,1,Gd,7,Typ,1,2,577,Y,0,211,0,0,0,0,0,3,2008,WD,Normal,12.375815420117268
1279,1280,50,C (all),7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,0,0,698,698,GasA,TA,Y,FuseA,698,430,0,7.028201432058005,0,0,1,0,2,1,TA,6,Typ,0,2,528,Y,30,0,164,0,0,0,0,4,2010,COD,Abnorml,11.133128103610641
1280,1281,20,RL,9808,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,788,0,785,1573,GasA,Ex,Y,SBrkr,1573,0,0,7.360739903058278,1,0,2,0,3,1,Gd,6,Typ,0,2,544,Y,0,72,0,0,0,0,0,3,2009,WD,Normal,12.332705296463539
1281,1282,20,RL,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1053,0,256,1309,GasA,TA,Y,SBrkr,1339,0,0,7.199678345691172,1,0,2,0,2,1,TA,6,Typ,1,2,484,Y,0,58,0,0,90,0,0,7,2006,WD,Normal,12.100712129872347
1282,1283,20,RL,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,532,144,364,1040,GasA,TA,Y,SBrkr,1040,0,0,6.946975992135418,0,0,2,0,3,1,Gd,5,Typ,0,2,484,Y,0,0,0,0,288,0,0,9,2009,WD,Normal,11.921718363171067
1283,1284,90,RL,9400,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,TA,TA,CBlock,0,0,912,912,GasA,TA,Y,SBrkr,912,912,0,7.508787170634276,0,0,2,2,4,2,TA,8,Typ,0,0,0,Y,128,0,0,0,0,0,0,4,2010,WD,Normal,11.842229212112828
1284,1285,50,RL,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,0,0,804,804,GasA,Ex,Y,SBrkr,1699,748,0,7.802618063442671,0,0,2,0,4,1,Gd,10,Min2,1,1,336,Y,272,0,42,0,116,0,0,3,2010,WD,Normal,12.037653993905211
1285,1286,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,0,0,780,780,GasA,Ex,Y,FuseF,825,587,0,7.252762418053187,0,0,1,0,4,1,TA,6,Typ,1,1,280,Y,45,0,0,0,0,0,0,5,2009,WD,Normal,11.794337924408413
1286,1287,20,RL,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,569,81,678,1328,GasA,TA,Y,SBrkr,1328,0,0,7.191429330036379,1,0,1,1,3,1,TA,6,Typ,2,2,528,Y,0,26,0,0,0,0,0,6,2010,WD,Normal,11.870599909242044
1287,1288,20,RL,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,812,0,812,1624,GasA,Fa,Y,SBrkr,1582,0,0,7.366445148327599,0,1,2,0,4,1,TA,7,Typ,0,2,390,N,168,198,0,0,0,0,0,6,2006,WD,Normal,12.154779351142624
1288,1289,120,RL,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1158,0,343,1501,GasA,Ex,Y,SBrkr,1659,0,0,7.413970290190444,1,0,2,0,2,1,Ex,5,Typ,1,2,499,Y,212,59,0,0,0,0,0,10,2009,WD,Normal,12.535376392672774
1289,1290,60,RL,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,7.585788821732034,0,0,2,1,3,1,Ex,8,Typ,1,3,753,Y,177,74,0,0,0,0,0,10,2006,New,Partial,12.546109948315882
1290,1291,80,RL,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,TA,TA,PConc,1014,0,138,1152,GasA,TA,Y,SBrkr,1152,0,0,7.049254841255837,1,0,1,0,3,1,TA,6,Typ,1,2,484,Y,227,0,0,0,0,0,0,4,2010,WD,Normal,12.103486056755072
1291,1292,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,231,0,399,630,GasA,TA,Y,SBrkr,630,672,0,7.171656822768514,0,0,2,1,3,1,TA,6,Typ,0,1,264,Y,185,0,0,0,0,0,0,2,2009,WD,Normal,11.691071650353702
1292,1293,70,RM,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Stone,0,0,994,994,GasA,TA,N,SBrkr,1378,994,0,7.771488760117616,0,0,2,0,4,2,TA,11,Min2,0,1,432,Y,0,287,0,0,0,0,0,12,2009,WD,Normal,11.585246126549855
1293,1294,60,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,194,0,638,832,GasA,TA,Y,SBrkr,832,832,0,7.416979621381154,0,0,2,1,4,1,TA,8,Typ,1,2,528,Y,0,28,0,0,259,0,0,3,2006,WD,Normal,12.000891794590137
1294,1295,20,RL,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,TA,TA,CBlock,167,0,697,864,GasA,TA,Y,SBrkr,864,0,0,6.761572768804055,1,0,1,0,2,1,TA,5,Typ,0,2,572,N,0,0,0,0,0,0,0,4,2006,WD,Normal,11.652687407345388
1295,1296,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1016,0,36,1052,GasA,Gd,Y,SBrkr,1052,0,0,6.9584483932976555,1,0,1,1,3,1,TA,5,Typ,0,1,288,Y,356,0,0,0,0,0,0,11,2006,WD,Normal,11.83862560460953
1296,1297,20,RL,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,776,0,344,1120,GasA,Gd,Y,SBrkr,1128,0,0,7.028201432058005,1,0,2,0,3,1,TA,6,Typ,0,2,525,Y,192,20,123,0,0,0,0,12,2008,WD,Normal,11.951180395901384
1297,1298,180,RM,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,547,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,6.977281341630747,1,0,2,0,2,1,TA,5,Typ,0,2,525,Y,0,44,0,0,0,0,0,6,2006,New,Partial,11.84939770159144
1299,1300,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,340,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,7.1276936993473985,1,0,1,1,3,1,Gd,6,Typ,0,1,305,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,11.944707881395766
1300,1301,60,RL,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,694,0,284,978,GasA,Ex,Y,SBrkr,1005,978,0,7.592366128519796,0,0,2,1,3,1,Gd,9,Typ,1,2,490,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,12.323855681186558
1301,1302,70,RL,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,547,0,224,771,GasA,Fa,Y,SBrkr,753,741,0,7.309212365692763,0,0,1,0,3,1,Gd,7,Typ,2,1,213,P,0,0,0,0,224,0,0,11,2009,WD,Normal,12.086725887897607
1302,1303,60,RL,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,740,0,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,7.8343923029104365,1,0,2,1,4,1,Gd,8,Typ,1,3,844,Y,309,78,0,0,0,0,0,12,2006,WD,Normal,12.577636201962656
1303,1304,20,RL,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,7.38770923908104,0,0,2,0,3,1,Gd,7,Typ,0,3,834,Y,208,59,0,0,0,0,0,4,2006,WD,Normal,12.354492650648448
1304,1305,160,RM,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,7.443078374348516,0,0,2,0,3,1,Gd,7,Maj1,0,2,380,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,11.77528972943772
1305,1306,20,RL,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1572,0,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,7.409741954080923,1,0,2,0,2,1,Ex,6,Typ,2,2,840,Y,404,102,0,0,0,0,0,11,2009,WD,Normal,12.691580461311874
1306,1307,120,RL,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,7.221105098182496,0,0,2,0,2,1,Gd,6,Typ,1,2,474,Y,132,35,0,0,0,0,0,9,2006,New,Partial,12.218495165528731
1307,1308,20,RL,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,746,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,6.897704943128636,1,0,1,0,3,1,TA,5,Typ,0,2,480,Y,0,64,0,0,0,0,0,5,2009,WD,Normal,11.835008964139341
1308,1309,20,RM,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,144,608,172,924,GasA,Ex,Y,SBrkr,1122,0,0,7.022868086082641,1,0,1,0,2,1,Gd,6,Typ,0,2,528,Y,0,36,0,0,0,0,0,5,2008,WD,Normal,11.898187865760873
1309,1310,20,RL,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1200,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,7.165493475060845,1,0,2,0,3,1,Gd,6,Typ,0,2,496,Y,112,51,0,0,0,0,0,6,2008,WD,Normal,12.096257779522967
1310,1311,20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,Gd,Gd,PConc,1406,0,496,1902,GasA,TA,Y,SBrkr,1902,0,0,7.550661243105336,1,0,2,0,3,1,Ex,7,Typ,2,2,567,Y,0,207,162,0,0,0,0,5,2010,WD,Normal,12.721885810807203
1311,1312,20,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,925,0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,7.149916836132109,1,0,2,0,3,1,Gd,6,Typ,0,2,508,Y,264,98,0,0,0,0,0,1,2007,New,Partial,12.220961258023925
1312,1313,60,RL,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,482,0,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,7.940939762327791,0,0,2,1,4,1,Gd,9,Typ,1,2,750,Y,500,0,0,0,0,0,0,6,2007,WD,Normal,12.618182296357007
1313,1314,60,RL,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,7.8628820346414905,0,0,2,1,4,1,Gd,10,Typ,1,3,779,Y,668,30,0,0,0,0,0,5,2010,WD,Normal,12.716402146247475
1314,1315,20,RL,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,732,0,216,948,GasA,Ex,Y,SBrkr,948,0,0,6.854354502255021,1,0,1,0,3,1,TA,5,Typ,1,1,280,Y,0,36,0,0,0,0,0,10,2007,WD,Normal,11.686878772093667
1315,1316,60,RL,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,500,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,7.655390644826152,0,0,2,1,4,1,TA,9,Typ,2,2,576,Y,280,0,0,0,0,0,0,6,2008,WD,Normal,12.239990863733635
1316,1317,20,RL,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,7.396335293800808,1,0,2,0,3,1,Ex,8,Typ,1,3,860,Y,172,42,0,0,0,0,0,1,2009,WD,Normal,12.596400426884427
1317,1318,120,FV,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,7.20934025660291,0,0,2,0,2,1,Gd,5,Typ,1,2,466,Y,0,241,0,0,0,0,0,4,2007,New,Partial,12.249610947544657
1318,1319,20,RL,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,7.488293515159428,0,0,2,0,3,1,Gd,7,Typ,1,3,748,Y,198,150,0,0,0,0,0,8,2006,WD,Normal,12.524526376648708
1319,1320,20,RL,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,492,0,372,864,GasA,Ex,Y,SBrkr,948,0,0,6.854354502255021,0,0,1,0,3,1,TA,5,Typ,0,1,248,Y,0,0,0,0,0,0,0,2,2007,WD,Normal,11.617285480294472
1320,1321,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,189,661,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,7.298445101508147,1,0,1,1,3,1,TA,6,Typ,2,2,442,Y,114,0,0,0,216,0,0,6,2009,WD,Normal,11.960811288962345
1321,1322,20,RL,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,0,0,0,0,Floor,TA,N,SBrkr,720,0,0,6.579251212010101,0,0,1,0,2,1,TA,4,Typ,0,1,287,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,11.191341840842766
1322,1323,60,RL,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,674,0,76,750,GasA,Ex,Y,SBrkr,1061,862,0,7.56164174558878,1,0,2,1,3,1,Gd,8,Typ,1,2,564,Y,240,39,0,0,0,0,0,6,2010,WD,Normal,12.154779351142624
1323,1324,30,RL,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,Fa,TA,CBlock,280,0,140,420,GasA,Gd,Y,SBrkr,708,0,0,6.56244409369372,0,0,1,0,2,1,Fa,5,Typ,0,0,0,Y,164,0,0,0,0,0,0,12,2009,WD,Normal,11.320553572322773
1324,1325,20,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,0,7.492760300922379,0,0,2,0,2,1,Gd,7,Typ,1,3,895,Y,0,49,0,0,0,0,0,2,2007,New,Partial,11.898187865760873
1325,1326,30,RM,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,0,0,796,796,GasA,Fa,N,SBrkr,796,0,0,6.679599185844383,0,0,1,0,2,1,TA,5,Typ,0,0,0,N,0,0,100,0,0,0,0,1,2008,WD,Normal,10.915088464214607
1326,1327,30,RH,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,544,0,0,544,GasA,Ex,Y,SBrkr,774,0,0,6.651571873589727,0,0,1,0,3,1,Gd,6,Typ,0,0,0,Y,0,0,286,0,0,0,0,5,2007,WD,Normal,11.27720313144916
1327,1328,20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,641,0,175,816,GasA,Ex,Y,SBrkr,816,0,0,6.704414354964107,0,1,1,0,3,1,Gd,5,Typ,1,1,264,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,11.779128505744886
1328,1329,50,RM,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,Gd,Gd,BrkTil,493,0,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,0,7.934513463882263,0,0,2,0,5,1,TA,8,Mod,2,2,520,Y,0,547,0,0,480,0,1150,6,2008,WD,Normal,12.4529327234617
1329,1330,60,RL,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,935,935,GasA,Gd,Y,SBrkr,955,677,0,7.397561535524052,0,0,2,1,3,1,TA,8,Typ,1,2,462,Y,0,28,0,0,0,0,0,6,2006,WD,Normal,12.081076155355488
1330,1331,20,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,0,7.370230641807081,0,0,2,0,3,1,Gd,7,Typ,1,3,825,Y,144,45,0,0,0,0,0,12,2007,WD,Normal,12.332705296463539
1331,1332,80,RL,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,483,0,428,911,GasA,Gd,Y,SBrkr,954,0,0,6.860663671448287,0,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,11.794337924408413
1332,1333,20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,690,0,126,816,GasA,Ex,Y,SBrkr,816,0,0,6.704414354964107,1,0,1,0,2,1,TA,3,Typ,1,1,288,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,11.512925464970229
1333,1334,50,RM,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,0,0,803,803,GasA,Ex,Y,SBrkr,803,557,0,7.215239978730097,0,0,1,1,2,1,Gd,6,Typ,0,1,297,Y,0,65,190,0,0,0,0,7,2006,WD,Normal,11.740061037553975
1334,1335,160,RM,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,765,0,0,765,GasA,TA,Y,SBrkr,765,600,0,7.21890970761906,0,0,1,1,3,1,TA,7,Min1,0,2,440,Y,0,36,0,0,0,0,0,5,2009,WD,Normal,11.736069016284437
